CustomerId,TransactionStartTime,Value,Amount,TransactionId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,TransactionStatus,IssuedDateLoan,AmountLoan,Currency,LoanId,PaidOnDate,IsFinalPayBack,InvestorId,DueDate,LoanApplicationId,PayBackId,ThirdPartyId,IsThirdPartyConfirmed,IsDefaulted
CustomerId_398,18/12/2018 14:25,500,-500,TransactionId_1476,BatchId_424,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,18/12/2018 14:25,545,UGX,LoanId_252,28/12/2018 14:42,1,InvestorId_1,17/01/2019 14:25,LoanApplicationId_86,PayBackId_1720,ThirdPartyId_1067,1,0
CustomerId_390,18/12/2018 15:23,500,-500,TransactionId_2552,BatchId_511,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,18/12/2018 15:23,578,UGX,LoanId_885,11/01/2019 04:19,1,InvestorId_1,17/01/2019 15:23,LoanApplicationId_321,PayBackId_633,ThirdPartyId_1346,1,0
CustomerId_197,18/12/2018 17:12,10000,-10000,TransactionId_1292,BatchId_1927,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,18/12/2018 17:12,14850,UGX,LoanId_1624,26/06/2019 18:54,1,InvestorId_1,17/01/2019 17:12,LoanApplicationId_835,PayBackId_416,ThirdPartyId_255,1,0
CustomerId_145,18/12/2018 17:32,5000,-5000,TransactionId_1072,BatchId_755,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,18/12/2018 17:32,5525,UGX,LoanId_503,01/01/2019 07:09,1,InvestorId_2,17/01/2019 17:32,LoanApplicationId_1426,PayBackId_514,ThirdPartyId_292,1,0
CustomerId_26,18/12/2018 18:02,1000,-1000,TransactionId_2237,BatchId_1482,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,18/12/2018 18:02,1320,UGX,LoanId_1006,13/02/2019 16:35,1,InvestorId_1,17/01/2019 18:02,LoanApplicationId_379,PayBackId_1090,ThirdPartyId_1623,1,0
CustomerId_267,18/12/2018 18:34,5000,-5000,TransactionId_2577,BatchId_2223,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,18/12/2018 18:34,8025,UGX,LoanId_978,11/04/2019 15:49,1,InvestorId_1,17/01/2019 18:34,LoanApplicationId_1071,PayBackId_1686,ThirdPartyId_998,1,0
CustomerId_267,18/12/2018 18:34,5000,-5000,TransactionId_707,BatchId_2223,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,18/12/2018 18:34,2500,UGX,LoanId_1046,17/01/2019 17:10,0,InvestorId_1,17/01/2019 18:34,LoanApplicationId_851,PayBackId_1969,ThirdPartyId_456,1,0
CustomerId_267,18/12/2018 18:34,5000,-5000,TransactionId_707,BatchId_2223,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,18/12/2018 18:34,5525,UGX,LoanId_1046,11/04/2019 15:50,1,InvestorId_1,17/01/2019 18:34,LoanApplicationId_851,PayBackId_1023,ThirdPartyId_1536,1,0
CustomerId_99,18/12/2018 20:34,1000,-1000,TransactionId_1247,BatchId_327,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,18/12/2018 20:34,1310,UGX,LoanId_1424,11/02/2019 06:43,1,InvestorId_1,17/01/2019 20:34,LoanApplicationId_982,PayBackId_1655,ThirdPartyId_419,1,0
CustomerId_47,19/12/2018 06:30,6000,-6000,TransactionId_2562,BatchId_1829,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,19/12/2018 06:30,7530,UGX,LoanId_1307,01/02/2019 04:01,1,InvestorId_1,18/01/2019 06:30,LoanApplicationId_1241,PayBackId_1863,ThirdPartyId_813,1,0
CustomerId_243,19/12/2018 07:06,3500,-3500,TransactionId_1352,BatchId_1937,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,19/12/2018 07:06,3640,UGX,LoanId_1008,20/12/2018 06:10,1,InvestorId_1,18/01/2019 07:05,LoanApplicationId_1558,PayBackId_1415,ThirdPartyId_752,1,0
CustomerId_243,19/12/2018 07:14,3500,-3500,TransactionId_747,BatchId_1831,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,19/12/2018 07:14,3640,UGX,LoanId_360,20/12/2018 06:09,1,InvestorId_1,18/01/2019 07:14,LoanApplicationId_178,PayBackId_409,ThirdPartyId_717,1,0
CustomerId_308,19/12/2018 07:32,1000,-1000,TransactionId_517,BatchId_2229,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,19/12/2018 07:32,1040,UGX,LoanId_408,19/12/2018 10:05,1,InvestorId_1,18/01/2019 07:32,LoanApplicationId_730,PayBackId_344,ThirdPartyId_501,1,0
CustomerId_390,19/12/2018 08:08,500,-500,TransactionId_1149,BatchId_1639,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,19/12/2018 08:08,575,UGX,LoanId_1056,11/01/2019 04:21,1,InvestorId_1,18/01/2019 08:08,LoanApplicationId_1367,PayBackId_820,ThirdPartyId_1043,1,0
CustomerId_48,19/12/2018 14:18,5000,-5000,TransactionId_1909,BatchId_1294,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,19/12/2018 14:18,5250,UGX,LoanId_777,21/12/2018 18:18,1,InvestorId_1,18/01/2019 14:18,LoanApplicationId_729,PayBackId_392,ThirdPartyId_1429,1,0
CustomerId_145,19/12/2018 15:35,53500,-50000,TransactionId_699,BatchId_1034,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,19/12/2018 15:35,55640,UGX,LoanId_1357,20/12/2018 15:09,1,InvestorId_2,18/01/2019 15:35,LoanApplicationId_1574,PayBackId_1546,ThirdPartyId_1208,1,0
CustomerId_26,19/12/2018 16:18,1000,-1000,TransactionId_714,BatchId_1147,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,19/12/2018 16:17,1320,UGX,LoanId_840,13/02/2019 16:59,1,InvestorId_1,18/01/2019 16:17,LoanApplicationId_1249,PayBackId_733,ThirdPartyId_1791,1,0
CustomerId_71,19/12/2018 19:17,1000,-1000,TransactionId_2400,BatchId_696,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_71,19/12/2018 19:18,1000,-1000,TransactionId_1277,BatchId_1731,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_345,19/12/2018 21:30,14590,-13000,TransactionId_41,BatchId_217,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_461,20/12/2018 00:33,5000,-5000,TransactionId_357,BatchId_928,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,20/12/2018 00:33,5425,UGX,LoanId_477,29/12/2018 04:50,1,InvestorId_1,19/01/2019 00:33,LoanApplicationId_669,PayBackId_1364,ThirdPartyId_1505,1,0
CustomerId_419,20/12/2018 03:19,2000,-2000,TransactionId_1938,BatchId_2041,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,20/12/2018 03:19,2540,UGX,LoanId_593,04/02/2019 12:22,1,InvestorId_1,19/01/2019 03:19,LoanApplicationId_1086,PayBackId_456,ThirdPartyId_1143,1,0
CustomerId_390,20/12/2018 05:23,500,-500,TransactionId_1092,BatchId_79,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,20/12/2018 05:23,573,UGX,LoanId_117,11/01/2019 04:22,1,InvestorId_1,19/01/2019 05:23,LoanApplicationId_1547,PayBackId_493,ThirdPartyId_1022,1,0
CustomerId_398,20/12/2018 06:16,2000,-2000,TransactionId_602,BatchId_2313,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,20/12/2018 06:16,2160,UGX,LoanId_586,28/12/2018 14:43,1,InvestorId_1,19/01/2019 06:16,LoanApplicationId_1122,PayBackId_839,ThirdPartyId_1602,1,0
CustomerId_419,20/12/2018 09:23,500,-500,TransactionId_1157,BatchId_1600,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,20/12/2018 09:23,603,UGX,LoanId_1077,23/01/2019 10:47,0,InvestorId_1,19/01/2019 09:23,LoanApplicationId_1626,PayBackId_377,ThirdPartyId_1860,1,0
CustomerId_419,20/12/2018 09:23,500,-500,TransactionId_1157,BatchId_1600,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,20/12/2018 09:23,67,UGX,LoanId_1077,19/02/2019 09:13,1,InvestorId_1,19/01/2019 09:23,LoanApplicationId_1626,PayBackId_1065,ThirdPartyId_283,1,0
CustomerId_253,20/12/2018 09:47,2000,-2000,TransactionId_1015,BatchId_786,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,20/12/2018 09:47,2110,UGX,LoanId_1456,23/12/2018 11:00,1,InvestorId_1,19/01/2019 09:47,LoanApplicationId_1181,PayBackId_1811,ThirdPartyId_1799,1,0
CustomerId_471,20/12/2018 10:51,1200,-1200,TransactionId_1789,BatchId_2031,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,20/12/2018 10:51,1410,UGX,LoanId_1534,17/01/2019 08:47,1,InvestorId_1,19/01/2019 10:51,LoanApplicationId_451,PayBackId_1722,ThirdPartyId_716,1,0
CustomerId_71,20/12/2018 13:55,3500,-3500,TransactionId_1461,BatchId_2478,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_404,20/12/2018 15:40,10000,-10000,TransactionId_568,BatchId_2185,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_465,20/12/2018 20:09,14000,-14000,TransactionId_34,BatchId_633,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_228,20/12/2018 20:25,5000,-5000,TransactionId_845,BatchId_1710,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_503,21/12/2018 04:43,14999,-14999,TransactionId_1855,BatchId_387,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,21/12/2018 04:43,950,UGX,LoanId_1338,19/02/2019 19:03,0,InvestorId_1,20/01/2019 04:43,LoanApplicationId_723,PayBackId_1417,ThirdPartyId_916,1,1
CustomerId_503,21/12/2018 04:43,14999,-14999,TransactionId_1855,BatchId_387,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,21/12/2018 04:43,1000,UGX,LoanId_1338,19/02/2019 19:06,0,InvestorId_1,20/01/2019 04:43,LoanApplicationId_723,PayBackId_1140,ThirdPartyId_270,1,1
CustomerId_398,21/12/2018 04:52,5000,-5000,TransactionId_1315,BatchId_772,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 04:52,5375,UGX,LoanId_1349,28/12/2018 14:44,1,InvestorId_1,20/01/2019 04:51,LoanApplicationId_13,PayBackId_1769,ThirdPartyId_53,1,0
CustomerId_298,21/12/2018 05:40,1500,-1500,TransactionId_1014,BatchId_2530,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 05:40,600,UGX,LoanId_419,17/01/2019 09:52,0,InvestorId_1,20/01/2019 05:40,LoanApplicationId_1589,PayBackId_1231,ThirdPartyId_1638,1,1
CustomerId_197,21/12/2018 09:09,3000,-3000,TransactionId_1930,BatchId_531,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 09:09,4455,UGX,LoanId_1486,26/06/2019 18:51,1,InvestorId_1,20/01/2019 09:09,LoanApplicationId_914,PayBackId_173,ThirdPartyId_2015,1,0
CustomerId_404,21/12/2018 11:43,2200,-2200,TransactionId_2640,BatchId_412,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_409,21/12/2018 12:00,2000,-2000,TransactionId_1958,BatchId_419,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_326,21/12/2018 12:42,5000,-5000,TransactionId_1883,BatchId_1587,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 12:41,891,UGX,LoanId_172,04/01/2019 10:31,0,InvestorId_1,20/01/2019 12:41,LoanApplicationId_1575,PayBackId_1786,ThirdPartyId_1987,1,0
CustomerId_326,21/12/2018 12:42,5000,-5000,TransactionId_1883,BatchId_1587,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 12:41,4784,UGX,LoanId_172,09/01/2019 14:14,1,InvestorId_1,20/01/2019 12:41,LoanApplicationId_1575,PayBackId_162,ThirdPartyId_1937,1,0
CustomerId_404,21/12/2018 13:06,1000,-1000,TransactionId_1779,BatchId_2490,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_404,21/12/2018 13:08,1000,-1000,TransactionId_1276,BatchId_2490,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_168,21/12/2018 18:08,4000,-4000,TransactionId_1733,BatchId_2245,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 18:08,600,UGX,LoanId_1195,29/12/2018 16:04,0,InvestorId_1,20/01/2019 18:08,LoanApplicationId_911,PayBackId_1841,ThirdPartyId_978,1,0
CustomerId_168,21/12/2018 18:08,4000,-4000,TransactionId_1733,BatchId_2245,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,21/12/2018 18:08,3760,UGX,LoanId_1195,01/01/2019 07:26,1,InvestorId_1,20/01/2019 18:08,LoanApplicationId_911,PayBackId_1821,ThirdPartyId_1418,1,0
CustomerId_350,22/12/2018 04:08,5000,-5000,TransactionId_1777,BatchId_1791,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,22/12/2018 04:08,6150,UGX,LoanId_868,29/01/2019 17:00,1,InvestorId_1,21/01/2019 04:08,LoanApplicationId_56,PayBackId_1586,ThirdPartyId_997,1,0
CustomerId_89,22/12/2018 11:52,11200,-10000,TransactionId_2537,BatchId_1500,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,22/12/2018 11:52,5000,UGX,LoanId_48,22/12/2018 11:57,0,InvestorId_1,21/01/2019 11:52,LoanApplicationId_695,PayBackId_1795,ThirdPartyId_107,1,0
CustomerId_89,22/12/2018 11:52,11200,-10000,TransactionId_2537,BatchId_1500,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,22/12/2018 11:52,7488,UGX,LoanId_48,07/01/2019 10:27,1,InvestorId_1,21/01/2019 11:52,LoanApplicationId_695,PayBackId_513,ThirdPartyId_1243,1,0
CustomerId_310,23/12/2018 04:34,6000,-6000,TransactionId_1835,BatchId_1994,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,23/12/2018 04:34,6240,UGX,LoanId_525,23/12/2018 04:35,1,InvestorId_1,22/01/2019 04:34,LoanApplicationId_1615,PayBackId_61,ThirdPartyId_1501,1,0
CustomerId_285,23/12/2018 11:49,10000,-10000,TransactionId_1199,BatchId_394,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,23/12/2018 11:49,11600,UGX,LoanId_295,16/01/2019 15:12,1,InvestorId_1,22/01/2019 11:49,LoanApplicationId_664,PayBackId_729,ThirdPartyId_345,1,0
CustomerId_328,23/12/2018 11:55,13000,-13000,TransactionId_1484,BatchId_1447,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_221,23/12/2018 17:36,5000,-5000,TransactionId_1853,BatchId_1681,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_221,23/12/2018 17:42,5000,-5000,TransactionId_160,BatchId_2429,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_350,23/12/2018 19:20,2000,-2000,TransactionId_2297,BatchId_1667,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,23/12/2018 19:20,2440,UGX,LoanId_263,29/01/2019 17:00,1,InvestorId_1,22/01/2019 19:20,LoanApplicationId_432,PayBackId_543,ThirdPartyId_300,1,0
CustomerId_48,24/12/2018 06:22,1000,-1000,TransactionId_2338,BatchId_134,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 06:22,1240,UGX,LoanId_668,03/02/2019 04:19,1,InvestorId_1,23/01/2019 06:22,LoanApplicationId_1227,PayBackId_876,ThirdPartyId_1248,1,0
CustomerId_48,24/12/2018 06:32,3000,-3000,TransactionId_2391,BatchId_282,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 06:32,3000,UGX,LoanId_1242,06/01/2019 02:43,0,InvestorId_1,23/01/2019 06:32,LoanApplicationId_404,PayBackId_426,ThirdPartyId_602,1,0
CustomerId_48,24/12/2018 06:32,3000,-3000,TransactionId_2391,BatchId_282,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 06:32,720,UGX,LoanId_1242,03/02/2019 04:18,1,InvestorId_1,23/01/2019 06:32,LoanApplicationId_404,PayBackId_1125,ThirdPartyId_1795,1,0
CustomerId_57,24/12/2018 09:13,14000,-14000,TransactionId_2206,BatchId_540,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 09:13,5000,UGX,LoanId_1510,14/01/2019 10:53,0,InvestorId_1,23/01/2019 09:13,LoanApplicationId_879,PayBackId_305,ThirdPartyId_1127,1,0
CustomerId_57,24/12/2018 09:13,14000,-14000,TransactionId_2206,BatchId_540,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 09:13,5000,UGX,LoanId_1510,18/01/2019 11:11,0,InvestorId_1,23/01/2019 09:13,LoanApplicationId_879,PayBackId_1902,ThirdPartyId_1840,1,0
CustomerId_57,24/12/2018 09:13,14000,-14000,TransactionId_2206,BatchId_540,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 09:13,6590,UGX,LoanId_1510,22/01/2019 15:59,1,InvestorId_1,23/01/2019 09:13,LoanApplicationId_879,PayBackId_1361,ThirdPartyId_1584,1,0
CustomerId_48,24/12/2018 14:59,5000,-5000,TransactionId_1586,BatchId_491,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 14:59,6200,UGX,LoanId_1599,03/02/2019 04:17,1,InvestorId_1,23/01/2019 14:59,LoanApplicationId_1428,PayBackId_961,ThirdPartyId_209,1,0
CustomerId_241,24/12/2018 15:15,5000,-5000,TransactionId_1317,BatchId_1858,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,24/12/2018 15:15,5350,UGX,LoanId_1079,30/12/2018 17:48,1,InvestorId_1,23/01/2019 15:15,LoanApplicationId_124,PayBackId_816,ThirdPartyId_1413,1,0
CustomerId_390,24/12/2018 15:56,1000,-1000,TransactionId_1827,BatchId_2356,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 15:56,1180,UGX,LoanId_241,22/01/2019 03:28,1,InvestorId_1,23/01/2019 15:56,LoanApplicationId_216,PayBackId_1666,ThirdPartyId_222,1,0
CustomerId_89,24/12/2018 16:27,1500,-1500,TransactionId_1511,BatchId_753,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,24/12/2018 16:27,1658,UGX,LoanId_1049,07/01/2019 10:25,1,InvestorId_1,23/01/2019 16:27,LoanApplicationId_951,PayBackId_1943,ThirdPartyId_1380,1,0
CustomerId_319,24/12/2018 17:35,1500,-1500,TransactionId_1141,BatchId_85,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_319,24/12/2018 17:35,1500,-1500,TransactionId_1747,BatchId_85,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_319,24/12/2018 17:36,1500,-1500,TransactionId_2590,BatchId_598,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_363,25/12/2018 00:03,10000,-10000,TransactionId_1169,BatchId_1793,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_89,25/12/2018 06:06,1500,-1500,TransactionId_4,BatchId_391,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,25/12/2018 06:06,1658,UGX,LoanId_121,07/01/2019 10:19,1,InvestorId_1,24/01/2019 06:06,LoanApplicationId_1164,PayBackId_690,ThirdPartyId_1928,1,0
CustomerId_298,25/12/2018 10:07,1000,-1000,TransactionId_1375,BatchId_931,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_298,25/12/2018 10:11,1000,-1000,TransactionId_1045,BatchId_1857,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_136,25/12/2018 12:00,300,-300,TransactionId_165,BatchId_2060,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_405,25/12/2018 14:49,2000,-2000,TransactionId_2575,BatchId_418,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,25/12/2018 14:49,2420,UGX,LoanId_1128,29/01/2019 07:43,1,InvestorId_2,24/01/2019 14:49,LoanApplicationId_1478,PayBackId_1163,ThirdPartyId_146,1,0
CustomerId_405,25/12/2018 14:50,2000,-2000,TransactionId_475,BatchId_418,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,25/12/2018 14:50,2180,UGX,LoanId_736,04/01/2019 18:49,1,InvestorId_2,24/01/2019 14:50,LoanApplicationId_561,PayBackId_1006,ThirdPartyId_509,1,0
CustomerId_71,25/12/2018 18:29,1000,-1000,TransactionId_2242,BatchId_972,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_261,25/12/2018 19:41,1000,-1000,TransactionId_316,BatchId_909,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,25/12/2018 19:41,1145,UGX,LoanId_1482,16/01/2019 18:05,1,InvestorId_1,24/01/2019 19:41,LoanApplicationId_1585,PayBackId_1405,ThirdPartyId_1157,1,0
CustomerId_285,26/12/2018 05:23,4000,-4000,TransactionId_973,BatchId_956,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,26/12/2018 05:23,4580,UGX,LoanId_135,16/01/2019 15:15,1,InvestorId_1,25/01/2019 05:22,LoanApplicationId_531,PayBackId_501,ThirdPartyId_1061,1,0
CustomerId_405,26/12/2018 09:50,1000,-1000,TransactionId_1530,BatchId_1269,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,26/12/2018 09:50,1130,UGX,LoanId_285,14/01/2019 06:09,1,InvestorId_2,25/01/2019 09:50,LoanApplicationId_420,PayBackId_1282,ThirdPartyId_1879,1,0
CustomerId_405,26/12/2018 12:32,2000,-2000,TransactionId_2529,BatchId_712,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,26/12/2018 12:32,2240,UGX,LoanId_522,11/01/2019 13:42,1,InvestorId_2,25/01/2019 12:32,LoanApplicationId_1447,PayBackId_1048,ThirdPartyId_1769,1,0
CustomerId_363,26/12/2018 18:47,1000,-1000,TransactionId_1006,BatchId_2130,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_405,27/12/2018 05:07,2000,-2000,TransactionId_44,BatchId_1498,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,27/12/2018 05:07,2230,UGX,LoanId_343,11/01/2019 13:41,1,InvestorId_2,26/01/2019 05:07,LoanApplicationId_1494,PayBackId_1102,ThirdPartyId_277,1,0
CustomerId_276,27/12/2018 08:30,1500,-1500,TransactionId_2229,BatchId_975,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,27/12/2018 08:30,1568,UGX,LoanId_322,28/12/2018 13:02,1,InvestorId_1,26/01/2019 08:30,LoanApplicationId_143,PayBackId_1224,ThirdPartyId_1476,1,0
CustomerId_261,27/12/2018 11:34,1414,-1414,TransactionId_1115,BatchId_114,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,27/12/2018 11:34,1570,UGX,LoanId_1397,10/01/2019 15:32,1,InvestorId_1,26/01/2019 11:34,LoanApplicationId_1149,PayBackId_1135,ThirdPartyId_567,1,0
